tconst,originalTitle,titleType,startYear,genres,runtimeMinutes,akas_title,region,averageRating,numVotes,overview,poster_path,production_countries
tt22749100,Invincible,short,2022,"['Drama', 'Short']",30,Invincible,FR,7.1,1743,"Inspired by a true story, Invincible recounts the last 48 hours in the life of Marc-Antoine Bernier, a 14-year-old boy on a desperate quest for freedom.",/ighZtyst3DzraVaCMCkx8M8jo3U.jpg,['CA']
tt24216364,Guillermo del Toro's Pinocchio: Handcarved Cinema,short,2022,"['Documentary', 'Short']",37,Pinocchio par Guillermo del Toro: Dans l'atelier d'un cinéaste,FR,7.6,760,"With mesmerizing footage and time lapses of animators at work, this behind-the-scenes special captures the artistry of a unique tale years in the making.",/pEd6yeA27vEoliWq1nfJHrmSiug.jpg,['']
tt22667880,"The Boy, the Mole, the Fox and the Horse",short,2022,"['Adventure', 'Animation', 'Comedy']",32,"L'enfant, la taupe, le renard et le cheval",FR,7.8,19269,"The unlikely friendship of a boy, a mole, a fox and a horse traveling together in the boy’s search for home.",/oQRgyQCzcyZvE6w5heM9ktVY0LT.jpg,"['GB', ' US']"
tt16965946,Nest,short,2022,"['Drama', 'Short']",22,Nid,FR,7.3,1251,"A story of siblings building a tree house together over the course of a year. We experience the beauty and brutality of the seasons, as we follow them through their struggles and moments of joy.",/6PKVdaZ3xn4GyRxYPB5OL54X5MI.jpg,"['DK', ' IS']"
tt13224590,Les criminels,short,2020,"['Drama', 'Short']",24,Les criminels,FR,7.1,1108,"Late at night in a small Turkish town, a young couple tries to find a hotel room to spend the night together. They are rejected from all hotels for not having a marriage certificate. Once they believe they’ve found a trick to use, the situation gets out of hand.",/91u3JNPuNpZp0VRCmsSwReBRop3.jpg,"['FR', ' RO', ' TR']"
tt13362084,Opal,short,2020,"['Animation', 'Horror', 'Musical']",13,Opal,FR,7.7,1907,A curious girl investigates the cries she hears coming from a forbidden house across the street.,/rabp6OsDUzUUcL7M5EEl4t1JnhD.jpg,['US']
tt11768948,If Anything Happens I Love You,short,2020,"['Animation', 'Drama', 'Short']",13,"Quoi qu'il arrive, je vous aime",FR,7.8,22135,Grieving parents journey through an emotional void as they mourn the loss of a child in the aftermath of a tragic school shooting.,/85tDhACvKDQxQoJhBYLvDU0ik1n.jpg,['US']
tt11002468,Alive,short,2020,"['Drama', 'Short']",23,Alive - En vie,FR,7.2,1982,Victoria is disabled and she yearns after intimacy and her assistant Ida offers to help by making a Tinder profile. Victoria gets a match but the guy she is matching with is very shady and Ida gets worried what might happen if they meet,/fsub67KLyMq5JGcB2KE5spvL0nB.jpg,['SE']
tt11952320,To: Gerard,short,2020,"['Animation', 'Drama', 'Family']",7,To Gerard,FR,7.3,704,A sprightly elderly man brightens the day of a little girl through magic.,/8tcZ1jNgXHUHfo8PuJdqIhxTYNf.jpg,['US']
tt11474480,Al-hadiya,short,2020,"['Drama', 'Short']",24,The Present,FR,7.6,4108,"On his wedding anniversary, Yusef and his young daughter set out in the West Bank to buy his wife a gift. Between soldiers, segregated roads and checkpoints, how easy would it be to go shopping?",/kPou4N6kfuzmatjTLpMYofubIXq.jpg,"['PS', ' QA', ' GB']"
tt0263091,Babfilm,short,1976,"['Animation', 'Sci-Fi', 'Short']",12,Scenes with Beans,FR,7.5,1074,"A strange creature visits a very strange planet, where it watches the lives of the beans, the inhabitants of the planet. When the beans notice the creature's watchful eyes, they drive it away.",/ueWne8mLq1RGkjWcg1P21O6EZqa.jpg,['HU']
tt7925798,Ce magnifique gâteau!,short,2018,"['Animation', 'Comedy', 'Drama']",44,Ce magnifique gâteau!,FR,7.1,1352,"In 1885, Africa is a succulent cake destined to be wildly divided and everyone wants a piece. A disturbed European king, a Pygmy working in a luxury hotel, a successful but lonely businessman, an enslaved porter, a young army deserter, a ghostly clarinetist. Some benefit from colonialism and greed. Others suffer racism and violence.",/8zc7VOgCFKjZrwDtoVtF4Hx0e2r.jpg,"['BE', ' FR', ' NL']"
tt5884888,20 Seconds of Courage,short,2016,"['Drama', 'Short']",38,20 secondes de courage,FR,7.9,705,"Five boys and girls. Five small courage. Five different stories. But all linked together.  From acclaimed director/writer Shunsuke Okubo (""Clocks Tell the Time"" and ""Moments"")",/cLTIjwioxEdyJ5JKpMbShBBYBdn.jpg,['GB']
tt6821222,Dante's Lunch: A Short Tail,short,2017,"['Animation', 'Comedy', 'Family']",2,Le repas de Dante,FR,7.0,1109,"Every dog has his day, but poor Dante can't seem to catch a break.",/303lFHSSHSpJdINBeEesG9LPgpI.jpg,['US']
tt5926890,DeKalb Elementary,short,2017,"['Drama', 'Short']",21,DeKalb Elementary,FR,7.5,1054,"Inspired by an actual 911 call placed during a school shooting incident in Atlanta, Georgia.",/ug506C550lWVGJKP6DM18EMxFt6.jpg,['US']
tt6267732,Lou,short,2017,"['Animation', 'Comedy', 'Family']",7,LOU,FR,7.8,8618,A Pixar short about a lost-and-found box and the unseen monster within.,/4G2CdCQjtZYYurVuO38dAcnJYuJ.jpg,['US']
tt5467670,Ennemis intérieurs,short,2016,"['Drama', 'Short']",27,Ennemis intérieurs,FR,7.0,820,"During the 90s, Algerian terrorism reaches France. Two men. Two identities. One battle.",/oOqdjZf5RYbRUXQQGPYCL58At4B.jpg,['FR']
tt1425244,Partly Cloudy,short,2009,"['Animation', 'Comedy', 'Family']",6,Passages nuageux,FR,8.1,23949,"Everyone knows that the stork delivers babies, but where do the storks get the babies from? The answer lies up in the stratosphere, where cloud people sculpt babies from clouds and bring them to life. Gus, a lonely and insecure grey cloud, is a master at creating ""dangerous"" babies. Crocodiles, porcupines, rams and more - Gus's beloved creations are works of art, but more than a handful for his loyal delivery stork partner, Peck. As Gus's creations become more and more rambunctious, Peck's job gets harder and harder. How will Peck manage to handle both his hazardous cargo and his friend's fiery temperament?",/oqYX2AJV53ibLVPrUZ1Z5XlGv5U.jpg,['US']
tt0065794,The Grandmother,short,1970,"['Animation', 'Horror', 'Short']",34,The Grandmother,FR,7.1,7512,"To escape neglect and abuse from his parents, a young boy plants some strange seeds and they grow into a grandmother.",/llhiY0rV6RWU1LOdy9Zljhf7cXm.jpg,['US']
tt0097564,Ilha das Flores,short,1989,"['Documentary', 'Short']",13,L'île aux fleurs,FR,8.5,6710,"A tomato is planted, harvested and sold at a supermarket, but it rots and ends up in the trash. But it doesn’t end there: Isle of Flowers follows it up until its real end, among animals, trash, women and children. And then the difference between tomatoes, pigs and human beings becomes clear.",/sGLv72iYI46tNldBSjYp4GIz1sw.jpg,['BR']
tt0060410,Film,short,1965,"['Drama', 'Short']",20,Film,FR,7.4,2354,A man attempts to evade observation by an all-seeing eye.,/tPkgBEpq1Rx7wcTFEjZFRhbTLrd.jpg,['US']
tt0160210,Les dites cariatides,short,1984,"['Documentary', 'Short']",12,Les dites cariatides,FR,7.0,871,"Commissioned by French television, this is a short documentary on the neo-classical statues found throughout Paris, predominantly on the walls of buildings, holding up windows, roofs etc.",/sospfiRpt5TQMLF0Ny7BGGtIR4R.jpg,['FR']
tt0211319,Cousin,short,1999,"['Animation', 'Biography', 'Drama']",4,Cousin,FR,7.2,874,"Adam tells us the story of an older cousin, who had cerebral palsy. Adam would go over to play, and they'd dress as superheroes, jump off the shed, and run about the the street with an old shopping trolley. Adam explains his cousin's wayward left arm, his strong right one, his aunt's understanding of her son's rages (""bake a cake,"" she'd tell him), and the boy's love of swimming. On Adam's eighth birthday, the cousins are separated by tragedy; it's left to Adam to wonder about his cousin, and if he still smells of licorice.",/8EC6Xt2h85zazSz3D0o1w8O2KgJ.jpg,['AU']
tt0127710,La vieille dame et les pigeons,short,1996,"['Animation', 'Comedy', 'Drama']",25,La vieille dame et les pigeons,FR,7.8,3020,"A starving gendarme, wasting away from hunger, is reduced to grabbing castoff snacks from fat American tourists. When he sees as old woman feeding pigeons, in desperation he hits on the bizarre idea of dressing up as one...",/bh3xjLeLTSxtgoMkyGwE62tg1Ty.jpg,"['CA', ' FR', ' BE', ' GB']"
tt0110547,Le moine et le poisson,short,1994,"['Animation', 'Comedy', 'Music']",6,Le moine et le poisson,FR,7.1,1397,"A plump and exuberant monk goes fishing, and a playful fish eludes him. First the monk uses a rod and reel, then a net; over and over, he ends up fish-less and wet. Sleepless, he tries luring the fish at night with a bank of candles. He tries a bow and arrow. The tireless and insouciant fish leads the monk through a viaduct, over irrigated steppes, across cisterns, down canals. Suddenly, the monk's chase and the fish's teasing flight become a spiritual journey.",/r2T64qLkVHdll5sw5iDVa7OYbhA.jpg,['FR']
tt0279079,Father and Daughter,short,2000,"['Animation', 'Drama', 'Short']",8,Père et fille,FR,7.8,7115,"A father says goodbye to his young daughter. In time the daughter grows old, but within her there is always a deep longing for her father.",/ubbjdHHMklvSJ1OtKruiA2otF4t.jpg,"['BE', ' NL', ' GB']"
tt0118036,Une robe d'été,short,1996,"['Comedy', 'Drama', 'Romance']",15,Une robe d'été,FR,7.0,2305,"It's summer. Sébastien loves Sheila. Lucia loves boys. As for Frédéric, all he wants to do is work on his tan.",/zSpAhBbjtwkVWh5k5MB8dH0CbxF.jpg,['FR']
tt0080770,Gadajace glowy,short,1980,"['Biography', 'Documentary', 'Short']",16,Têtes parlantes,FR,8.0,3923,"People of different age, profession and social status answer two simple questions: who they are and what they want from life.",/9lBolLk3CrWjkyPW39KkPx5eG87.jpg,['PL']
tt0080755,Foutaises,short,1989,"['Comedy', 'Short']",8,Foutaises,FR,7.6,2367,"Dominique Pinon takes the viewer through various examples of what he ""likes and dislikes.""",/qn1yUFB93EZUyqn17n7zSclMhQF.jpg,['FR']
tt0080770,Gadajace glowy,short,1980,"['Biography', 'Documentary', 'Short']",16,Les têtes parlantes,FR,8.0,3923,"People of different age, profession and social status answer two simple questions: who they are and what they want from life.",/9lBolLk3CrWjkyPW39KkPx5eG87.jpg,['PL']
tt0291887,En malas compañías,short,2000,"['Comedy', 'Drama', 'Romance']",18,Les Mauvaises Fréquentations,FR,7.3,983,"Guillermo seems like your average high school student, but in fact he's a suave expert at cruising his local shopping malls for gay sex. From a random trick, to his English tutor, to the hottest guy he's ever seen, Guillermo is completely honest and reveals everything.",/mrEmzKKniXlwCecj7xikHM780qZ.jpg,['ES']
tt1680059,Born to Be Wild,short,2011,"['Adventure', 'Documentary', 'Short']",40,Destins sauvages,FR,7.5,3166,"Born to Be Wild observes various orphaned jungle animals and their day-to-day behavioural interactions with the individuals who rescue them and raise them to adulthood. The film unfurls in two separate geographic spheres. Half of it takes place in the rain forests of Borneo, where celebrated primatologist Dr. Birute Galdikas assists baby orangutans; the other half takes place on the arid savannahs of Kenya, where zoologist Dame Daphne Sheldrick works with baby elephant calves.",/78qdFtASdnBSOiqSvazDgxGcQHk.jpg,['US']
tt0469146,The Mysterious Geographic Explorations of Jasper Morello,short,2005,"['Adventure', 'Animation', 'Mystery']",26,Les mystérieuses explorations de Jasper Morello,FR,7.7,2444,"Set in a world of iron dirigibles and steam powered computers, this gothic horror mystery tells the story of Jasper Morello, a disgraced aerial navigator who flees his plague-ridden home on a desperate voyage to redeem himself.",/m5FygVbGqkePUauEuZYsVTxSpjV.jpg,['AU']
tt1680059,Born to Be Wild,short,2011,"['Adventure', 'Documentary', 'Short']",40,Nés pour être libres 3D,FR,7.5,3166,"Born to Be Wild observes various orphaned jungle animals and their day-to-day behavioural interactions with the individuals who rescue them and raise them to adulthood. The film unfurls in two separate geographic spheres. Half of it takes place in the rain forests of Borneo, where celebrated primatologist Dr. Birute Galdikas assists baby orangutans; the other half takes place on the arid savannahs of Kenya, where zoologist Dame Daphne Sheldrick works with baby elephant calves.",/78qdFtASdnBSOiqSvazDgxGcQHk.jpg,['US']
tt0056300,La rivière du hibou,short,1961,"['Adventure', 'Drama', 'Fantasy']",28,La rivière du hibou,FR,8.1,4363,"A southerner in the American Civil War is about to be hanged from a bridge for sabotage when the noose suddenly breaks. After he plunges into the water below, he must find a way to free himself, evade enemy forces and flee to safety.",/5sxSZCNtG57ahBlXKkfB43e4bMe.jpg,['FR']
tt0098259,Priklyucheniya pingvinenka Lolo. Film pervyy,short,1986,"['Adventure', 'Animation', 'Family']",78,Les aventures de Lolo,FR,7.5,1456,"Scamper is a little penguin who loves wandering around the Artic where he lives with his parents. Unfortunately his little adventures tend to get he, and his friend Snowflake into trouble, especially when he disobeys his father and goes exploring with seagulls who want to eat him flying above, and men and dogs on the ground with them. One day the adventure goes too far and they float out to sea, only to be caught by men who want to sell them to the zoo. Scamper, Snowflake and their new friend, a macaroni penguin named Louie, must escape and get back to their families to warn them.",/iZvTsbGrsvXwm8XlCChfYoWaYe.jpg,"['JP', ' SU']"
tt0098481,Tma/Svetlo/Tma,short,1989,"['Animation', 'Comedy', 'Fantasy']",8,"Obscurité, Lumière, Obscurité",FR,7.9,4995,"A human body gradually reconstructs itself as its various component parts crowd themselves into a small room and eventually, after much experimentation, sort out which part goes where.",/aa9vuydxlhKIN0bUFifFwwYsw5c.jpg,['XC']
tt1631323,God of Love,short,2010,"['Comedy', 'Fantasy', 'Romance']",18,Dieu de l'amour,FR,7.6,1959,"A lovestruck, lounge-singing darts champion finds his prayers are answered -- literally -- when he mysteriously receives a box of love-inducing darts.",/5niikw9JFCYihWcV7D9vb9yejg1.jpg,['']
tt0104285,Jídlo,short,1992,"['Animation', 'Comedy', 'Fantasy']",17,Food,FR,8.0,3693,"BREAKFAST: After eating breakfast, a man is transformed into an elaborate dumb-waiter-style breakfast dispenser - and the same fate befalls the man who obtains breakfast from him. LUNCH: After failing to catch the waiter's eye, two would-be diners end up eating everything within reach. DINNER: Portraits of various meals made up of human organs.",/e4KGIZeBjbJq9cH7uWlzSAqhjZZ.jpg,"['XC', ' GB']"
tt0056662,Vive le tour,short,1962,"['Documentary', 'Short', 'Sport']",18,Vive le tour,FR,7.4,1005,"A short documentary about the 1962 Tour-de-France. Topics covered include: crowds of people and motorcycles, drinking raids and feeding, pileups, doping, ""the charge,"" and the mountain stages.",/7IN5AESMnYbdmCJa5wfyZRVpkEa.jpg,['FR']
tt0056066,Heureux anniversaire,short,1962,"['Action', 'Comedy', 'Short']",15,Heureux anniversaire,FR,7.2,864,"Heureux Anniversaire is a 1962 French short comedy film directed by Pierre Étaix. While his wife impatiently waits and gets drunk, a husband tries to get the appropriate anniversary gifts and fight his way home through traffic in time for their celebratory lunch. It won an Oscar in 1963 for Best Short Subject.",/rvDZMdeYOMQM4TVdDq42PdDjGaG.jpg,['FR']
tt2388725,Paperman,short,2012,"['Animation', 'Comedy', 'Family']",7,Paperman,FR,8.2,35978,An urban office worker finds that paper airplanes are instrumental in meeting a girl in ways he never expected.,/6MXYNvGmI63W8fI3HKlcZzEy1U5.jpg,['US']
tt1095191,New Boy,short,2007,"['Drama', 'Short']",11,Le nouveau,FR,7.0,1241,"A young African boy with a haunting back story starts school in Ireland, and finds out quickly exactly what it means to be the new kid. Winner of Best Narrative Short at the 2008 Tribeca Film Festival and nominated for an Oscar.",/pWbx4W09bBDNfJYOTBHpzX0Hr53.jpg,['IE']
tt0057466,Salut les Cubains,short,1963,"['Animation', 'Documentary', 'Short']",30,Salut les Cubains,FR,7.5,1963,"A photo montage of Cubans filmed by Agnès Varda during her visit to Cuba in 1963, four years after Fidel Castro came to power. This black & white documentary explores their post-revolution culture and society while making use of 1500 pictures (out of 4000!) the filmmaker took while on the island.",/b5edMM3FNPsLre7Rb86s7odgNcI.jpg,"['CU', ' FR']"
tt2312702,Dood van een Schaduw,short,2012,"['Drama', 'Fantasy', 'Romance']",20,Mort d'une ombre,FR,7.2,2323,"Soldier Nathan died during World War I. A strange collector imprisoned his shadow and gave him a new chance: a second life against 10000 captured shadows. It is love that guides him, as his purpose is to meet Sarah again, the woman he fell in love with before he died. But then he discovers that she's already in love with someone else, jealousy clouds his mind and pushes him towards a bitter decision, not without consequences.",/eJQ3l6wR0RbsFS4ZvjXcMegFdEA.jpg,"['BE', ' FR']"
tt0075863,Colloque de chiens,short,1977,['Short'],22,Colloque de chiens,FR,7.2,539,"A charming tale of murder, perversity and narrative echoes told through shots of barking dogs and a La jetée-like series of stills.",/63IAGXGSBbyfMhs99B48WZRBDoQ.jpg,['FR']
tt0803038,Mei to koneko basu,short,2002,"['Adventure', 'Animation', 'Comedy']",13,Mei et le Chatonbus,FR,7.9,1761,Mei has an adventure with a Kittenbus and her relatives. Totoro appears.,/tnTPgrMonzC523J0GWHr7Iomnlp.jpg,['JP']
tt0208683,L'amour existe,short,1961,"['Documentary', 'Short']",21,L'amour existe,FR,7.5,730,An essay film critiquing post-war France's urban developments- Pialat states that modernity and suburban convenience have limited Parisian freedom and widened class gaps.,/kbpsr3Si6LbErmdOxDOtPVTu2Co.jpg,['FR']
tt0108056,Schwarzfahrer,short,1993,"['Comedy', 'Drama', 'Short']",12,Le Voyageur Noir,FR,7.6,1941,"A young black man is verbally harassed by an older woman on a streetcar, while the other passengers remain silent. He finally exacts his revenge.",/c0F6oLd1Ik1l0pbZC6g03b0Iv29.jpg,['DE']
tt0325638,J'attendrai le suivant...,short,2002,"['Comedy', 'Romance', 'Short']",4,J'attendrai le suivant...,FR,7.3,1875,"On a subway train, a man announces that he's looking for someone who might be interested in him; the usual dating methods have not worked, though there's nothing wrong with him. He explains that any interested woman can just get off at the next stop. One woman looks interested...",/iTu72Gxt4f1iqNH2bw5Qh9O9G3e.jpg,['FR']
tt0130860,Rusalka,short,1997,"['Animation', 'Fantasy', 'Short']",10,La sirène,FR,7.7,1257,"An elderly monk, while training the young novice who will succeed him, recalls the mysterious lost love of his past - just as his young successor appears to be encountering her himself.",/pMuLyGH9FCV93X943raNCEwoAiO.jpg,['RU']
tt0078516,Z punktu widzenia nocnego portiera,short,1979,"['Documentary', 'Short']",17,Le point de vue du gardien de nuit,FR,7.3,997,"At the time of the Polish social regime, a security officer is promoted to work at a prison yard. Introducing concurrently with the narrator; he speaks of himself, his thoughts, his point of view.",/reFHXC1Qdb8XeXb9DQM53uzakKF.jpg,['PL']
tt3043542,Mr. Hublot,short,2013,"['Animation', 'Comedy', 'Family']",11,M Hublot,FR,7.2,5342,"Mr Hublot is a withdrawn, idiosyncratic character with OCD, scared of change and the outside world. Robot Pet's arrival turns his life upside down: he has to share his home with this very invasive companion.",/cUDszLzmJ8SoB9ls4NyyTdfkdVY.jpg,"['FR', ' LU']"
tt0219872,La lettre,short,1998,"['Drama', 'Short']",14,La lettre,FR,7.2,740,"Michael Gondry's examination of childhood love is replete with his trademark surreality. One evening at the turn of the century, Stephane discusses with his brother the end of the millenium, but also girls, particularly Aurelie, a classmate with whom he is secretly in love. The following day, Aurelie has a letter to give to him....",/dKcuboW48tTDNVY2PRTpPTqOKND.jpg,['FR']
tt2865272,Hvalfjörður,short,2013,"['Drama', 'Family', 'Short']",15,Le fjord des baleines,FR,7.2,839,The film shows a strong bond between two brothers that live in a remote fjord with their parents. We look into their world through the eyes of the younger brother and follow him on a journey that marks a turning point in the lives of the brothers.,/5piSUNWTlADMzGvRPOVnhdIctCT.jpg,"['IS', ' DK']"
tt3203054,Symphony No. 42,short,2014,"['Animation', 'Fantasy', 'Music']",10,Symphonie n°42,FR,7.6,846,"The film applies an unconventional narrative. It presents a subjective world through 47 scenes. The small events, interlaced by associations, express the irrational coherence of our surroundings. The surreal situations are based on the interactions of humans and nature.",/tkc0cgCPjORAvydsty3ouC6TDGW.jpg,['HU']
tt0161034,Ulysse,short,1983,"['Documentary', 'Short']",22,Ulysse,FR,7.4,951,"At the sea shore, a goat, a child, and a naked man. This is a photograph taken in 1954 by Agnès Varda. The goat was dead, the child was named Ulysses, and the man was naked. Starting from this frozen image, the film explores the real and the imaginary.",/8tZT9I1LIdHgARZpnaMHVS57ISq.jpg,['FR']
tt3116154,Party Central,short,2013,"['Adventure', 'Animation', 'Comedy']",5,QG de soirée,FR,7.0,3948,"Mike and Sulley are back at Monsters University for a fun-filled weekend with their Oozma Kappa fraternity brothers. The gang is throwing their first party, but no one’s showing up. Luckily for them, Mike and Sulley have come up with a plan to make sure “Party Central” is the most epic party the school has ever seen.",/whqMDEZq4TYv0zU0UV0iw4i2qi8.jpg,['US']
tt0090862,Coffee and Cigarettes II,short,1989,['Short'],8,"Café et cigarettes, version Memphis",FR,7.1,2238,"A brother and sister, sitting in a coffee bar, bicker mildly about whose idea it was to come to Memphis and which kind of cigarette is fresher. Danny, their waiter, comes by offering refills; after determining they are twins, he guesses which is the evil one. Without a pause, he sits down and offers his theory about Elvis's twin. He drones on. The good twin finally speaks up, giving her own opinion. The waiter is unfazed. After his boss finally calls him back to work, the twins are free to resume their bickering amidst the coffee and cigarettes.",/yHBVwbMkeHLZoeBH13vcoSm11D0.jpg,['US']
tt0441462,Larutanatural,short,2004,"['Drama', 'Short']",11,The Natural Route,FR,7.7,748,Soon a man will find out that his destiny is already written and that he can't do anything to change it.,/dgnq1t83xq4dku4lsMT2axYmAMA.jpg,['ES']
tt0108598,The Wrong Trousers,short,1993,"['Animation', 'Comedy', 'Crime']",29,Wallace & Gromit : Un mauvais pantalon,FR,8.3,59688,"Wallace rents out Gromit's former bedroom to a penguin, who takes up an interest in the techno pants created by Wallace. However, Gromit later learns that the penguin is a wanted criminal.",/mV8SDTjkxrDxu0a0egvFz1lRPU7.jpg,['GB']
tt0056119,La jetée,short,1962,"['Drama', 'Romance', 'Sci-Fi']",28,La jetée,FR,8.2,38002,A man is sent back and forth and in and out of time in an experiment that attempts to unravel the fate and the solution to the problems of a post-apocalyptic world during the aftermath of WW3. The experiment results in him getting caught up in a perpetual reminiscence of past events that are recreated on an airport’s viewing pier.,/tEmHd86DRbTTK7guyxSy7KwlgoI.jpg,['FR']
tt0218871,Carne,short,1991,"['Crime', 'Drama', 'Short']",40,Carne,FR,7.1,8071,A butcher in Paris takes his revenge after his daughter is brutally attacked.,/8r9i7OFgTVrj8EVOSCiSH53Tqmf.jpg,['FR']
tt0484439,The Madagascar Penguins in a Christmas Caper,short,2005,"['Animation', 'Comedy', 'Family']",11,Les pingouins de Madagascar: Mission Noël,FR,7.3,7380,"During the holiday season, when the animals of the Central Park Zoo are preparing for Christmas, Private, the youngest of the penguins notices that the Polar Bear is all alone. Assured that nobody should have to spend Christmas alone, Private goes into the city for some last-minute Christmas shopping. Along the way, he gets stuffed into a stocking",/gOVdfrRfzQjYwezOxIap13j05d8.jpg,['US']
tt0097674,Knick Knack,short,1989,"['Animation', 'Comedy', 'Family']",4,Knick Knack,FR,7.4,15582,"Life on a shelf as a snowman trapped in a snow-globe blizzard can become wearing, especially when you're surrounded by knickknacks from sunnier locales. When the jaded snowman finally breaks free of his glass house, his vacation plans are cut short.",/iqr00hLhy2eHvjuAnTbNVcb0Bl4.jpg,['US']
tt0131409,Geri's Game,short,1997,"['Animation', 'Comedy', 'Family']",5,Le Joueur d'échecs,FR,7.8,27497,"An aging codger named Geri plays a daylong game of chess in the park against himself. Somehow, he begins losing to his livelier opponent. But just when the game's nearly over, Geri manages to turn the tables.",/8PdCk3T9EkcKniUviDogWFCXx28.jpg,['US']
tt0479113,One Man Band,short,2005,"['Animation', 'Comedy', 'Family']",4,L'homme-orchestre,FR,7.6,17331,"With one coin to make a wish at the piazza fountain, a peasant girl encounters two competing street performers who'd prefer the coin find its way into their tip jars. The little girl, Tippy, is caught in the middle as a musical duel ensues between the one-man-bands.",/AcV8uEs6x3srI1IdCDWWIf4tBP7.jpg,['US']
tt0091455,Luxo Jr.,short,1986,"['Animation', 'Comedy', 'Family']",2,Luxo Jr.,FR,7.3,15846,"A baby lamp finds a ball to play with and it's all fun and games until the ball bursts. Just when the elder Luxo thinks his kid will settle down for a bit, Luxo Jr. finds a ball ten times bigger.",/as8xF0wOawngZ1G3qg5gs0VQea3.jpg,['US']
tt0863136,Peter & the Wolf,short,2006,"['Adventure', 'Animation', 'Family']",32,Pierre et le loup,FR,7.5,4425,"An animated retelling set to Prokofiev's suite. Peter is a slight lad, solitary, locked out of the woods by his protective grandfather",/hNXM8wUmM5dl6KIihwPfb0fZqmN.jpg,"['MX', ' NO', ' PL', ' CH', ' GB']"
tt0099158,Blue Planet,short,1990,"['Documentary', 'Short']",42,Planète bleue,FR,7.1,833,"From the unique vantage point of 200 miles above Earth's surface, we see how natural forces - volcanoes, earthquakes and hurricanes - affect our world, and how a powerful new force - humankind - has begun to alter the face of the planet. From Amazon rain forests to Serengeti grasslands, Blue Planet inspires a new appreciation of life on Earth, our only home.",/1G33v3homFEZoPzjSxPalnhCE0g.jpg,"['CA', ' US']"
tt1027743,Sea Monsters: A Prehistoric Adventure,short,2007,"['Adventure', 'Animation', 'Documentary']",40,Géants des profondeurs 3D - Une aventure préhistorique,FR,7.0,1093,"Journey 80 million years back in time to an age when mighty dinosaurs dominated the land - and an equally astonishing assortment of ferocious creatures swam, hunted, and fought for survival beneath the vast, mysterious prehistoric seas.",/yXLz3nwA4nOaWzT1nFQbiKFqFKc.jpg,['US']
tt0065947,Kostnice,short,1970,"['Documentary', 'Horror', 'Short']",10,L'ossuaire,FR,7.0,914,"A non-narrative voyage round Sedlec Ossuary, which has been constructed from over 50,000 human skeletons (victims of the Black Death).",/1Np85CoNeasBcANNz3ql5dgqP1I.jpg,['XC']
tt0084362,Moznosti dialogu,short,1983,"['Animation', 'Comedy', 'Fantasy']",12,Les possibilités du dialogue,FR,8.1,5033,A three-part depiction of various forms of communication.,/frllemYfEue2vgcqKUY5HASb2ub.jpg,['XC']
tt0263278,Dolphins,short,2000,"['Documentary', 'Short']",39,Les dauphins,FR,7.1,548,"From the banks of the Bahamas to the seas of Argentina, we go underwater to meet dolphins. Two scientists who study dolphin communication and behaviour lead us on encounters in the wild. Featuring the music of Sting. Nominated for an Academy Award®, Best Documentary, Short Subject, 2000.",/iGeyikHXVMHy1kTT9FwmNSB7Tah.jpg,['US']
tt7914938,Ala kachuu,short,2020,"['Drama', 'Short']",38,Ala Kachuu - Take and Run,FR,7.5,928,A young Kyrgyz woman is kidnapped and forced to marry. A drama about the desire for freedom in the clutches of a tradition.,/mGGbm8IYURvkriTM924DoSCprBH.jpg,"['KG', ' CH']"
tt14460998,Blush,short,2021,"['Animation', 'Drama', 'Family']",11,Blush,FR,7.6,2332,"When a horticulturalist-astronaut crashes onto a desolate planet, he encounters an ethereal visitor and discovers the joy of building a new life—realizing the universe has delivered something astonishing.",/xRUTWExrqX40qUr5vZRR0MGAc7i.jpg,"['ES', ' US']"
tt11332850,Robin Robin,short,2021,"['Adventure', 'Animation', 'Comedy']",32,Ruby tombée du nid,FR,7.0,7196,A bird raised by mice begins to question where she belongs and sets off on a daring journey of self-discovery.,/bKIdlJbd17rrIm4oZzhXTbmqpon.jpg,['GB']
tt9257652,Boiling Point,short,2019,"['Drama', 'Short']",22,The Chef,FR,7.5,2665,"A short film by Philip Barantini  During the busy run-up to Christmas, a single-take snapshot of the immense stress and skills of a talented head chef reveals that things are about to burst behind the restaurant's flash façade.",/mfzH3Zqm3QGK6SsdyCBPoB0NgPF.jpg,['GB']
tt9842732,Anna,short,2019,"['Drama', 'Short']",15,Anna,FR,7.5,6710,"Living in war-torn Eastern Ukraine Anna is an aging single mother who is desperate for a change. Lured by a radio advertisement, she goes to party with a group of American men who are touring the country, searching for love.",/8wc6UtfiFrKndaxL9T9rUEAwVH3.jpg,"['IL', ' UA', ' GB']"
